action,reason,source_path,kept_path,date,image_index,format,width,height
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2019-09-26_5d2e138f-ca50-5ff7-a612-2ee04377fa74_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2019-09-26_5d2e138f-ca50-5ff7-a612-2ee04377fa74_img01.png,2019-09-26,1,PNG,600,628
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2019-09-26_5d2e138f-ca50-5ff7-a612-2ee04377fa74_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2019-09-26_5d2e138f-ca50-5ff7-a612-2ee04377fa74_img01.png,2019-09-26,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2019-10-03_14c52827-e4c0-51da-8d09-e0e1205cc7c4_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2019-10-03_14c52827-e4c0-51da-8d09-e0e1205cc7c4_img01.png,2019-10-03,1,PNG,600,363
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2019-10-03_14c52827-e4c0-51da-8d09-e0e1205cc7c4_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2019-10-03_14c52827-e4c0-51da-8d09-e0e1205cc7c4_img01.png,2019-10-03,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-04-23_6d063b76-bb1b-5052-a139-ffc435b57f3c_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-04-23_6d063b76-bb1b-5052-a139-ffc435b57f3c_img01.png,2020-04-23,1,PNG,600,441
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-04-23_6d063b76-bb1b-5052-a139-ffc435b57f3c_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-04-23_6d063b76-bb1b-5052-a139-ffc435b57f3c_img01.png,2020-04-23,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-06-17_ca6969ac-81a9-594d-8ac2-9915fe8cb03a_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-06-17_ca6969ac-81a9-594d-8ac2-9915fe8cb03a_img01.png,2020-06-17,1,PNG,600,399
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-06-17_ca6969ac-81a9-594d-8ac2-9915fe8cb03a_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-06-17_ca6969ac-81a9-594d-8ac2-9915fe8cb03a_img01.png,2020-06-17,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-11-01_8571d9b2-d3a2-5d50-ab8c-d98cefcc7eb6_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-11-01_8571d9b2-d3a2-5d50-ab8c-d98cefcc7eb6_img01.png,2020-11-01,1,PNG,600,399
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-11-01_8571d9b2-d3a2-5d50-ab8c-d98cefcc7eb6_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-11-01_8571d9b2-d3a2-5d50-ab8c-d98cefcc7eb6_img01.png,2020-11-01,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-12-03_06d0bc07-d8a8-5a17-8b9c-308ced1aa862_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-12-03_06d0bc07-d8a8-5a17-8b9c-308ced1aa862_img01.png,2020-12-03,1,PNG,600,500
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-12-03_06d0bc07-d8a8-5a17-8b9c-308ced1aa862_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-12-03_06d0bc07-d8a8-5a17-8b9c-308ced1aa862_img01.png,2020-12-03,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-12-14_4705be9a-ae22-5f1d-aca4-de755bb3ef68_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2020-12-14_4705be9a-ae22-5f1d-aca4-de755bb3ef68_img02.jpg,2020-12-14,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-03-03_73eb69c3-1520-5562-a21b-67ebe3a1c010_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-03-03_73eb69c3-1520-5562-a21b-67ebe3a1c010_img01.jpg,2021-03-03,1,JPEG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-03-03_73eb69c3-1520-5562-a21b-67ebe3a1c010_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-03-03_73eb69c3-1520-5562-a21b-67ebe3a1c010_img01.jpg,2021-03-03,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-08-23_fcd11838-ce1b-5ae5-9e30-48e543886858_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-08-23_fcd11838-ce1b-5ae5-9e30-48e543886858_img01.jpg,2021-08-23,1,JPEG,600,399
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-08-23_fcd11838-ce1b-5ae5-9e30-48e543886858_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-08-23_fcd11838-ce1b-5ae5-9e30-48e543886858_img01.jpg,2021-08-23,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-09-16_f0379d9b-4335-5f20-9244-ef4d956d1b03_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-09-16_f0379d9b-4335-5f20-9244-ef4d956d1b03_img01.jpg,2021-09-16,1,JPEG,600,600
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-09-16_f0379d9b-4335-5f20-9244-ef4d956d1b03_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-09-16_f0379d9b-4335-5f20-9244-ef4d956d1b03_img01.jpg,2021-09-16,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-10-25_e44a1d4f-94e4-5ab7-99ec-9b01a256ee34_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-10-25_e44a1d4f-94e4-5ab7-99ec-9b01a256ee34_img01.png,2021-10-25,1,PNG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-10-25_e44a1d4f-94e4-5ab7-99ec-9b01a256ee34_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-10-25_e44a1d4f-94e4-5ab7-99ec-9b01a256ee34_img01.png,2021-10-25,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-11-12_b812b9b0-24b5-5e27-83fd-f45f2b1096cd_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-11-12_b812b9b0-24b5-5e27-83fd-f45f2b1096cd_img01.png,2021-11-12,1,PNG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-11-12_b812b9b0-24b5-5e27-83fd-f45f2b1096cd_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-11-12_b812b9b0-24b5-5e27-83fd-f45f2b1096cd_img01.png,2021-11-12,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-12-29_09d4ea9b-9e3f-5174-9606-f25ddfd89b52_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2021-12-29_09d4ea9b-9e3f-5174-9606-f25ddfd89b52_img02.jpg,2021-12-29,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2022-09-09_bb4f08d9-29e1-51ed-a935-1eaf8d1709b3_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2022-09-09_bb4f08d9-29e1-51ed-a935-1eaf8d1709b3_img01.jpg,2022-09-09,1,JPEG,600,400
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2022-11-07_b0a75071-59e7-51f9-9cf4-cded943051bd_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2022-11-07_b0a75071-59e7-51f9-9cf4-cded943051bd_img01.png,2022-11-07,1,PNG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2022-11-07_b0a75071-59e7-51f9-9cf4-cded943051bd_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2022-11-07_b0a75071-59e7-51f9-9cf4-cded943051bd_img01.png,2022-11-07,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2022-11-08_a0372a04-c9e1-5ea4-b11f-2f6bb470295a_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2022-11-08_a0372a04-c9e1-5ea4-b11f-2f6bb470295a_img01.png,2022-11-08,1,PNG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2022-11-08_a0372a04-c9e1-5ea4-b11f-2f6bb470295a_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2022-11-08_a0372a04-c9e1-5ea4-b11f-2f6bb470295a_img01.png,2022-11-08,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2022-11-17_c5f220a1-5913-5836-a462-d10083875391_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2022-11-17_c5f220a1-5913-5836-a462-d10083875391_img01.png,2022-11-17,1,PNG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2022-11-17_c5f220a1-5913-5836-a462-d10083875391_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2022-11-17_c5f220a1-5913-5836-a462-d10083875391_img01.png,2022-11-17,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-07-26_08488e25-a43c-5c71-b2c0-29ed1017021f_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-07-26_08488e25-a43c-5c71-b2c0-29ed1017021f_img01.png,2023-07-26,1,PNG,600,345
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-07-26_08488e25-a43c-5c71-b2c0-29ed1017021f_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-07-26_08488e25-a43c-5c71-b2c0-29ed1017021f_img01.png,2023-07-26,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-09-07_e208fef5-2c5c-5398-9215-66b6a1f7f565_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-09-07_e208fef5-2c5c-5398-9215-66b6a1f7f565_img01.png,2023-09-07,1,PNG,600,477
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-09-07_e208fef5-2c5c-5398-9215-66b6a1f7f565_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-09-07_e208fef5-2c5c-5398-9215-66b6a1f7f565_img01.png,2023-09-07,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-10-04_dc03dd8a-38b4-5d0b-a59b-3e426c1603ab_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-10-04_dc03dd8a-38b4-5d0b-a59b-3e426c1603ab_img01.png,2023-10-04,1,PNG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-10-04_dc03dd8a-38b4-5d0b-a59b-3e426c1603ab_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-10-04_dc03dd8a-38b4-5d0b-a59b-3e426c1603ab_img01.png,2023-10-04,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-10-13_25a60b83-4ef8-5f92-b057-f753881d7cbc_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-10-13_25a60b83-4ef8-5f92-b057-f753881d7cbc_img01.png,2023-10-13,1,PNG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-10-13_25a60b83-4ef8-5f92-b057-f753881d7cbc_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-10-13_25a60b83-4ef8-5f92-b057-f753881d7cbc_img01.png,2023-10-13,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-11-20_17aa5d4e-e31b-5eab-97df-b98d584336e4_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-11-20_17aa5d4e-e31b-5eab-97df-b98d584336e4_img01.jpg,2023-11-20,1,JPEG,600,400
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-11-20_2280a6fc-70b9-55cc-91cc-365f2b2ceb05_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-11-20_2280a6fc-70b9-55cc-91cc-365f2b2ceb05_img01.png,2023-11-20,1,PNG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-11-20_2280a6fc-70b9-55cc-91cc-365f2b2ceb05_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-11-20_2280a6fc-70b9-55cc-91cc-365f2b2ceb05_img01.png,2023-11-20,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-11-30_b6b15675-d663-5883-b0e9-87cb4b14375d_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-11-30_b6b15675-d663-5883-b0e9-87cb4b14375d_img01.png,2023-11-30,1,PNG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-11-30_b6b15675-d663-5883-b0e9-87cb4b14375d_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-11-30_b6b15675-d663-5883-b0e9-87cb4b14375d_img01.png,2023-11-30,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-12-07_cbfe1226-7f78-536d-8403-3b5acdef70bc_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-12-07_cbfe1226-7f78-536d-8403-3b5acdef70bc_img02.jpg,2023-12-07,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-12-26_75b54c66-077f-51fe-b91a-87fc6cd1d002_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-12-26_75b54c66-077f-51fe-b91a-87fc6cd1d002_img01.png,2023-12-26,1,PNG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-12-26_75b54c66-077f-51fe-b91a-87fc6cd1d002_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-12-26_75b54c66-077f-51fe-b91a-87fc6cd1d002_img01.png,2023-12-26,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-12-29_7ecc1b7f-d9a6-5993-9218-2dbceffb8e98_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-12-29_7ecc1b7f-d9a6-5993-9218-2dbceffb8e98_img02.jpg,2023-12-29,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-12-30_b42cb776-6097-5892-9bd0-d1a109a3e33c_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-12-30_b42cb776-6097-5892-9bd0-d1a109a3e33c_img01.jpg,2023-12-30,1,JPEG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-12-30_b42cb776-6097-5892-9bd0-d1a109a3e33c_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2023-12-30_b42cb776-6097-5892-9bd0-d1a109a3e33c_img01.jpg,2023-12-30,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-02-01_11ab4828-c79a-50e8-b7ba-4eaa6d27cecb_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-02-01_11ab4828-c79a-50e8-b7ba-4eaa6d27cecb_img01.png,2024-02-01,1,PNG,600,440
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-02-01_11ab4828-c79a-50e8-b7ba-4eaa6d27cecb_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-02-01_11ab4828-c79a-50e8-b7ba-4eaa6d27cecb_img01.png,2024-02-01,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-04-20_494fa4e3-bf10-5c21-8994-ea36f4eee712_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-04-20_494fa4e3-bf10-5c21-8994-ea36f4eee712_img01.png,2024-04-20,1,PNG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-04-20_494fa4e3-bf10-5c21-8994-ea36f4eee712_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-04-20_494fa4e3-bf10-5c21-8994-ea36f4eee712_img01.png,2024-04-20,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-08-11_7db7a662-415a-5f69-818a-b54b2c71472a_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-08-11_7db7a662-415a-5f69-818a-b54b2c71472a_img01.png,2024-08-11,1,PNG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-08-11_7db7a662-415a-5f69-818a-b54b2c71472a_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-08-11_7db7a662-415a-5f69-818a-b54b2c71472a_img01.png,2024-08-11,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-11-14_2bd33be7-781b-59a4-9ae3-0e499992642a_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-11-14_2bd33be7-781b-59a4-9ae3-0e499992642a_img01.png,2024-11-14,1,PNG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-11-14_2bd33be7-781b-59a4-9ae3-0e499992642a_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-11-14_2bd33be7-781b-59a4-9ae3-0e499992642a_img01.png,2024-11-14,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-12-18_da51724e-3e29-5035-a4f2-a7c43d6516c7_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-12-18_da51724e-3e29-5035-a4f2-a7c43d6516c7_img01.jpg,2024-12-18,1,JPEG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-12-18_da51724e-3e29-5035-a4f2-a7c43d6516c7_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-12-18_da51724e-3e29-5035-a4f2-a7c43d6516c7_img01.jpg,2024-12-18,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-12-29_e72570f2-5665-58ba-ba5c-3eb811eb0912_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2024-12-29_e72570f2-5665-58ba-ba5c-3eb811eb0912_img02.jpg,2024-12-29,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2025-01-10_2ef9b448-b4d0-57d4-a5d0-6e842e24e90b_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2025-01-10_2ef9b448-b4d0-57d4-a5d0-6e842e24e90b_img01.png,2025-01-10,1,PNG,600,400
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2025-01-10_2ef9b448-b4d0-57d4-a5d0-6e842e24e90b_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2025-01-10_2ef9b448-b4d0-57d4-a5d0-6e842e24e90b_img01.png,2025-01-10,2,PNG,75,75
