article_id,newspaper,ipcc_window,search_term,article_title,article_url,published_date,image_index,image_url,local_image_path,caption,credit
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,106,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_52_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img106.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,107,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_53_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img107.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,108,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_53_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img108.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,109,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_54_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img109.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,110,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_54_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img110.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,111,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_55_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img111.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,112,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_55_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img112.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,113,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_56_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img113.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,114,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_56_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img114.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,115,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_57_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img115.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,116,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_57_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img116.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,117,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_58_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img117.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,118,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_58_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img118.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,119,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_59_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img119.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,120,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_59_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img120.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,121,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_60_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img121.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,122,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_60_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img122.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,123,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_61_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img123.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,124,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_61_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img124.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,125,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_62_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img125.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,126,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_62_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img126.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,127,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_63_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img127.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,128,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_63_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img128.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,129,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_64_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img129.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,130,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_64_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img130.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,131,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_65_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img131.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,132,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_65_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img132.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,133,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_66_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img133.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,134,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_66_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img134.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,135,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_67_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img135.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,136,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_67_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img136.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,137,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_68_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img137.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,138,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_68_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img138.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,139,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_69_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img139.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,140,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_69_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img140.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,141,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_70_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img141.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,142,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_70_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img142.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,143,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_71_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img143.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,144,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_71_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img144.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,145,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_72_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img145.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,146,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_72_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img146.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,147,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_73_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img147.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,148,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_73_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img148.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,149,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_74_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img149.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,150,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_74_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img150.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,151,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_75_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img151.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,152,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_75_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img152.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,153,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_76_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img153.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,154,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_76_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img154.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,155,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_77_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img155.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,156,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_77_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img156.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,157,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_78_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img157.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,158,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_78_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img158.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,159,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_79_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img159.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,160,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_79_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img160.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,161,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_80_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img161.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,162,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_80_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img162.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,163,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_81_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img163.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,164,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_81_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img164.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,165,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_82_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img165.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,166,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_82_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img166.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,167,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_83_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img167.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,168,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_83_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img168.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,169,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_84_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img169.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,170,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_84_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img170.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,171,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_85_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img171.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,172,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_85_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img172.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,173,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_86_then-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img173.png,,
guardian_e90212d523,The Guardian,2021,"""sea level rise""",Visualised: glaciers then and now,https://www.theguardian.com/environment/ng-interactive/2021/apr/29/visualised-glaciers-now-and-then,2021-04-29,174,https://interactive.guim.co.uk/atoms/2021/04/interactive-glacier-gallery/assets/v/1619617450473/glacier_86_now-fs8.png,../Scripts/output/guardian/guardian_images/guardian_2021-04-29_guardian_e90212d523_img174.png,,
